Facility name,TRI ID,Address,City,County,State,Zip Code,Year,Chemical,CAS,Federal (F) or Commercial (C),Form Type (Form R or A),Industry,Fugitive Air,Stack Air,Total Air,Surface Water Discharge,Underground Injection,Land Disposal,Total on-site release,Off-site release,Total on- and off-site releases,Transfer to recycling,Transfer to energy recovery,Transfer to treatment,Transfer to POTWs,Other off-site transfer,Total transfers off-site for waste management,Recycled on-site,Recycled off-site,Energy recovery on-site,Energy recovery off-site,Treated on-site,Treated off-site,Quantity released on- and off-site,Total production-related waste managed,Non production-related waste managed
CONSOLIDATED PRECISION PRODUCTS CORP,91766TLDYN4200W,4200 W VALLEY BLVD,POMONA,LOS ANGELES,CA,'91766',1994,METHYLENEBIS(PHENYLISOCYANATE),'000101688',C,R,NAICS 331 - Primary Metals,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,.,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,             .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000
CONSOLIDATED PRECISION PRODUCTS CORP,91766TLDYN4200W,4200 W VALLEY BLVD,POMONA,LOS ANGELES,CA,'91766',1995,DIISOCYANATES,'N120',C,R,NAICS 331 - Primary Metals,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,.,.,         5.0000000,          .0000000,          .0000000,         5.0000000,          .0000000,             .0000000,          .0000000,          .0000000,          .0000000,         1.0000000,          .0000000,         1.0000000,          .0000000
CONSOLIDATED PRECISION PRODUCTS CORP,91766TLDYN4200W,4200 W VALLEY BLVD,POMONA,LOS ANGELES,CA,'91766',1996,ALUMINUM (FUME OR DUST),'007429905',C,R,NAICS 331 - Primary Metals,       250.0000000,       250.0000000,       500.0000000,       250.0000000,          .0000000,          .0000000,       750.0000000,.,       750.0000000,     26587.0000000,.,.,       250.0000000,.,     26837.0000000,          .0000000,        26587.0000000,          .0000000,          .0000000,          .0000000,          .0000000,      1029.0000000,     27616.0000000,          .0000000
CONSOLIDATED PRECISION PRODUCTS CORP,91766TLDYN4200W,4200 W VALLEY BLVD,POMONA,LOS ANGELES,CA,'91766',1996,DIISOCYANATES,'N120',C,R,NAICS 331 - Primary Metals,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,         5.0000000,         5.0000000,.,.,         5.0000000,          .0000000,        10.0000000,          .0000000,             .0000000,          .0000000,          .0000000,          .0000000,         1.0000000,         1.0000000,         2.0000000,          .0000000,
CONSOLIDATED PRECISION PRODUCTS CORP,91766TLDYN4200W,4200 W VALLEY BLVD,POMONA,LOS ANGELES,CA,'91766',1997,ALUMINUM (FUME OR DUST),'007429905',C,R,NAICS 331 - Primary Metals,       250.0000000,       250.0000000,       500.0000000,       250.0000000,          .0000000,          .0000000,       750.0000000,.,       750.0000000,     37653.0000000,.,          .0000000,       250.0000000,          .0000000,     37903.0000000,          .0000000,        37653.0000000,          .0000000,          .0000000,          .0000000,          .0000000,      1077.0000000,     38730.0000000,          .0000000
CONSOLIDATED PRECISION PRODUCTS CORP,91766TLDYN4200W,4200 W VALLEY BLVD,POMONA,LOS ANGELES,CA,'91766',1997,DIISOCYANATES,'N120',C,R,NAICS 331 - Primary Metals,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,.,.,         5.0000000,          .0000000,          .0000000,         5.0000000,          .0000000,             .0000000,          .0000000,          .0000000,          .0000000,         1.0000000,          .0000000,         1.0000000,          .0000000
CONSOLIDATED PRECISION PRODUCTS CORP,91766TLDYN4200W,4200 W VALLEY BLVD,POMONA,LOS ANGELES,CA,'91766',1998,ALUMINUM (FUME OR DUST),'007429905',C,R,NAICS 331 - Primary Metals,       250.0000000,       250.0000000,       500.0000000,       250.0000000,          .0000000,          .0000000,       750.0000000,.,       750.0000000,     31776.0000000,.,.,       250.0000000,.,     32026.0000000,          .0000000,        31776.0000000,          .0000000,          .0000000,          .0000000,          .0000000,      1001.0000000,     32777.0000000,          .0000000
CONSOLIDATED PRECISION PRODUCTS CORP,91766TLDYN4200W,4200 W VALLEY BLVD,POMONA,LOS ANGELES,CA,'91766',1998,DIISOCYANATES,'N120',C,R,NAICS 331 - Primary Metals,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,.,.,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,             .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000
CONSOLIDATED PRECISION PRODUCTS CORP,91766TLDYN4200W,4200 W VALLEY BLVD,POMONA,LOS ANGELES,CA,'91766',1999,DIISOCYANATES,'N120',C,R,NAICS 331 - Primary Metals,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,.,.,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,             .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000
CONSOLIDATED PRECISION PRODUCTS CORP,91766TLDYN4200W,4200 W VALLEY BLVD,POMONA,LOS ANGELES,CA,'91766',2000,DIISOCYANATES,'N120',C,R,NAICS 331 - Primary Metals,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,.,.,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,             .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000
