Facility name,TRI ID,Address,City,County,State,Zip Code,Year,Chemical,CAS,Federal (F) or Commercial (C),Form Type (Form R or A),Industry,Fugitive Air,Stack Air,Total Air,Surface Water Discharge,Underground Injection,Land Disposal,Total on-site release,Off-site release,Total on- and off-site releases,Transfer to recycling,Transfer to energy recovery,Transfer to treatment,Transfer to POTWs,Other off-site transfer,Total transfers off-site for waste management,Recycled on-site,Recycled off-site,Energy recovery on-site,Energy recovery off-site,Treated on-site,Treated off-site,Quantity released on- and off-site,Total production-related waste managed,Non production-related waste managed
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2005,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 4247 - Petroleum Bulk Terminals,146,73.59,219.59,0,0,0,219.59,1.47,221.06,38.12,.,0,0,0,39.59,0,38.12,0,0,0,0,221.06,259.18,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2005,BENZENE,'000071432',C,R,NAICS 4247 - Petroleum Bulk Terminals,61.83,326.2,388.03,0.541,0,0,388.571,.,388.571,10.91,.,0,0,0,10.91,0,10.91,0,0,0,0,388.03,398.94,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2005,CRESOL (MIXED ISOMERS),'001319773',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.02,0.04,0.06,0,0,0,0.06,.,0.06,.,.,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2005,CUMENE,'000098828',C,R,NAICS 4247 - Petroleum Bulk Terminals,5.26,4.1,9.36,0,0,0,9.36,.,9.36,.,.,0,0,0,0,0,0,0,0,0,0,9.36,9.36,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2005,CYCLOHEXANE,'000110827',C,R,NAICS 4247 - Petroleum Bulk Terminals,79.29,433.94,513.23,0.233,0,0,513.463,0.81,514.273,19.76,.,0,0,0,20.57,0,19.76,0,0,0,0,514.04,533.8,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2005,ETHYLBENZENE,'000100414',C,R,NAICS 4247 - Petroleum Bulk Terminals,94.94,80.34,175.28,0,0,0,175.28,0.98,176.26,24.46,.,0,0,0,25.44,0,24.46,0,0,0,0,176.26,200.72,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2005,N-HEXANE,'000110543',C,R,NAICS 4247 - Petroleum Bulk Terminals,123.87,1044.88,1168.75,7.89,0,0,1176.64,1.42,1178.06,35.03,.,0,0,0,36.45,0,35.03,0,0,0,0,1170.17,1205.2,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2005,NAPHTHALENE,'000091203',C,R,NAICS 4247 - Petroleum Bulk Terminals,21.09,30.81,51.9,0.964,0,0,52.864,.,52.864,11.63,.,0,0,0,11.63,0,11.63,0,0,0,0,51.91,63.54,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2005,PHENANTHRENE,'000085018',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.06,0.92,0.98,0,0,0,0.98,.,0.98,1.22,.,0,0,0,1.22,0,1.22,0,0,0,0,0.98,2.2,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2005,PHENOL,'000108952',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.14,0.28,0.42,0.115,0,0,0.535,.,0.535,3.78,.,0,0,0,3.78,0,3.78,0,0,0,0,0.41,4.19,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2005,PROPYLENE,'000115071',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.35,155.01,155.36,0,0,0,155.36,.,155.36,.,.,0,0,0,0,0,0,0,0,0,0,155.36,155.36,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2005,TOLUENE,'000108883',C,R,NAICS 4247 - Petroleum Bulk Terminals,486.31,822.28,1308.59,0,0,0,1308.59,3.69,1312.28,75.54,.,0.77,0,0,80,0,75.54,0,0,0,0.77,1312.28,1388.59,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2005,XYLENE (MIXED ISOMERS),'001330207',C,R,NAICS 4247 - Petroleum Bulk Terminals,527.62,396.61,924.23,0,0,0,924.23,4.57,928.8,96.81,.,1.41,0,0,102.79,0,96.81,0,0,0,1.41,928.8,1027.02,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2006,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 4247 - Petroleum Bulk Terminals,223.92,51.52,275.44,0,0,0,275.44,.,275.44,10,.,5,0,0,15,0,5.93,0,0,0,1.59,275.44,282.96,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2006,ARSENIC,'007440382',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0.00003,0.00003,0,0,0,0.00003,260,260.00003,.,.,.,0,0,260,0,0,0,0,0,0,16.34003,16.34003,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2006,BENZENE,'000071432',C,R,NAICS 4247 - Petroleum Bulk Terminals,90.41,193.25,283.66,0,0,0,283.66,.,283.66,15,.,0,0,0,15,0,9.86,0,0,0,0,283.66,293.52,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2006,BERYLLIUM,'007440417',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,5,5,15,.,.,0,0,20,0,9.41,0,0,0,0,2.17,11.58,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2006,COPPER,'007440508',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,0,0,250,.,.,0,0,250,0,40.88,0,0,0,0,0,40.88,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2006,CRESOL (MIXED ISOMERS),'001319773',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.52,0.08,0.6,0,0,0,0.6,.,0.6,.,.,0,0,0,0,0,0,0,0,0,0,0.59,0.59,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2006,CUMENE,'000098828',C,R,NAICS 4247 - Petroleum Bulk Terminals,6.88,2.76,9.64,0,0,0,9.64,.,9.64,.,.,0,0,0,0,0,0,0,0,0,0,9.64,9.64,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2006,CYCLOHEXANE,'000110827',C,R,NAICS 4247 - Petroleum Bulk Terminals,119.05,254.52,373.57,0,0,0,373.57,.,373.57,5,.,0,0,0,5,0,2.68,0,0,0,0,373.57,376.25,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2006,ETHYLBENZENE,'000100414',C,R,NAICS 4247 - Petroleum Bulk Terminals,136.25,49.02,185.27,0,0,0,185.27,.,185.27,15,.,5,0,0,20,0,6.3,0,0,0,1.05,185.27,192.62,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2006,LEAD,'007439921',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0.002,0.002,0,0,0,0.002,0.41,0.412,27.29,.,.,0,0,27.7,0,37.29,0,0,0,0,0.412,37.702,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2006,N-HEXANE,'000110543',C,R,NAICS 4247 - Petroleum Bulk Terminals,149.74,579.86,729.6,0,0,0,729.6,.,729.6,10,.,5,0,0,15,0,5.76,0,0,0,1.54,729.6,736.9,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2006,NAPHTHALENE,'000091203',C,R,NAICS 4247 - Petroleum Bulk Terminals,30.81,30.91,61.72,0,0,0,61.72,.,61.72,5,.,0,0,0,5,0,1.51,0,0,0,0,61.72,63.23,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2006,NICKEL,'007440020',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0.0015,0.0015,0,0,0,0.0015,0,0.0015,5,.,.,0,0,5,0,5.02,0,0,0,0,0.0015,5.0215,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2006,PHENANTHRENE,'000085018',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.1,0.31,0.41,0,0,0,0.41,.,0.41,.,.,0,0,0,0,0,0,0,0,0,0,0.41,0.41,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2006,PHENOL,'000108952',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.59,0.31,0.9,0,0,0,0.9,.,0.9,.,.,0,0,0,0,0,0,0,0,0,0,0.89,0.89,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2006,POLYCYCLIC AROMATIC COMPOUNDS,'N590',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.04,0.25,0.29,0,0,0,0.29,.,0.29,.,.,0,0,0,0,0,0,0,0,0,0,0.29,0.29,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2006,PROPYLENE,'000115071',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.62,24.92,25.54,0,0,0,25.54,.,25.54,.,.,0,0,0,0,0,0,0,0,0,0,25.55,25.55,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2006,TOLUENE,'000108883',C,R,NAICS 4247 - Petroleum Bulk Terminals,704.3,429.94,1134.24,0,0,0,1134.24,5,1139.24,255,.,5,0,0,265,0,11.36,0,0,0,3.29,1137.25,1151.9,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2006,XYLENE (MIXED ISOMERS),'001330207',C,R,NAICS 4247 - Petroleum Bulk Terminals,778.49,243.3,1021.79,0,0,0,1021.79,5,1026.79,10,.,0,0,0,15,0,6.42,0,0,0,0,1024.06,1030.48,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2007,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 4247 - Petroleum Bulk Terminals,202.61,115.26,317.87,0,0,0,317.87,10.25,328.12,1.6,6405,673.88,0,0,7090.73,0,1.6,0,6405,0,673.89,328.12,7408.61,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2007,ARSENIC,'007440382',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,905.81,905.81,.,.,.,0,0,905.81,0,0,0,0,0,0,905.8,905.8,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2007,BENZENE,'000071432',C,R,NAICS 4247 - Petroleum Bulk Terminals,71.57,201.1,272.67,0,0,0,272.67,.,272.67,10.11,5.12,150.33,0,0,165.56,0,10.11,0,5.12,0,150.33,272.67,438.23,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2007,BERYLLIUM,'007440417',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,935.41,935.41,.,.,.,0,0,935.41,0,0,0,0,0,0,945.67,945.67,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2007,CHROMIUM,'007440473',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,102.48,102.48,.,.,.,0,0,102.48,0,0,0,0,0,0,102.48,102.48,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2007,COPPER,'007440508',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,237.01,237.01,51,.,.,0,0,288.01,0,51,0,0,0,0,237.01,288.01,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2007,CRESOL (MIXED ISOMERS),'001319773',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.04,0.06,0.1,0,0,0,0.1,.,0.1,.,.,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2007,CUMENE,'000098828',C,R,NAICS 4247 - Petroleum Bulk Terminals,7.34,6.23,13.57,0,0,0,13.57,.,13.57,.,.,0,0,0,0,0,0,0,0,0,0,13.56,13.56,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2007,CYCLOHEXANE,'000110827',C,R,NAICS 4247 - Petroleum Bulk Terminals,116.06,320.37,436.43,0,0,0,436.43,1.48,437.91,.,.,374.21,0,0,375.69,0,0,0,0,0,374.21,437.91,812.12,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2007,ETHYLBENZENE,'000100414',C,R,NAICS 4247 - Petroleum Bulk Terminals,123.37,84.06,207.43,0,0,0,207.43,2.41,209.84,2.58,83.27,329.27,0,0,417.53,0,2.58,0,83.27,0,329.27,209.83,624.95,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2007,LEAD,'007439921',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,166.31,166.31,697.36,.,.,0,0,863.67,0,697.36,0,0,0,0,166.31,863.67,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2007,MERCURY,'007439976',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,2.01,2.01,.,.,.,0,0,2.01,0,0,0,0,0,0,2.01,2.01,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2007,N-HEXANE,'000110543',C,R,NAICS 4247 - Petroleum Bulk Terminals,132.16,619.57,751.73,0,0,0,751.73,6.08,757.81,1.55,6405,653.85,0,0,7066.48,0,1.55,0,6405,0,653.85,757.81,7818.21,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2007,NAPHTHALENE,'000091203',C,R,NAICS 4247 - Petroleum Bulk Terminals,51.2,64.15,115.35,0,0,0,115.35,1.9,117.25,.,3522.75,183.07,0,0,3707.72,0,0,0,3522.75,0,183.07,117.24,3823.06,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2007,NICKEL,'007440020',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,136.82,136.82,6.26,.,.,0,0,143.08,0,6.26,0,0,0,0,136.83,143.09,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2007,PHENANTHRENE,'000085018',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.27,1.36,1.63,0,0,0,1.63,.,1.63,.,.,0,0,0,0,0,0,0,0,0,0,1.63,1.63,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2007,PHENOL,'000108952',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.17,0.32,0.49,0,0,0,0.49,.,0.49,.,.,0,0,0,0,0,0,0,0,0,0,0.49,0.49,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2007,POLYCYCLIC AROMATIC COMPOUNDS,'N590',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.05,2.76,2.81,0,0,0,2.81,.,2.81,.,.,0,0,0,0,0,0,0,0,0,0,2.81,2.81,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2007,PROPYLENE,'000115071',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.41,40.88,41.29,0,0,0,41.29,.,41.29,.,.,0,0,0,0,0,0,0,0,0,0,41.28,41.28,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2007,TOLUENE,'000108883',C,R,NAICS 4247 - Petroleum Bulk Terminals,596.79,576.58,1173.37,0,0,0,1173.37,6.35,1179.72,.,204.96,1191.92,0,0,1403.23,0,0,0,204.96,0,1191.92,1179.72,2576.6,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2007,XYLENE (MIXED ISOMERS),'001330207',C,R,NAICS 4247 - Petroleum Bulk Terminals,699.6,416.46,1116.06,0,0,0,1116.06,.,1116.06,.,.,0,0,0,0,0,0,0,0,0,0,1116.06,1116.06,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2008,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 4247 - Petroleum Bulk Terminals,139.97,33.65,173.62,0,0,0,173.62,41.57,215.19,16.64,.,38.35,0,0,96.56,0,16.72,0,0,0,38.35,215.63,270.7,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2008,BENZENE,'000071432',C,R,NAICS 4247 - Petroleum Bulk Terminals,48.7,156.65,205.35,0,0,0,205.35,57.45,262.8,22.76,.,52.46,0,0,132.67,0,22.76,0,0,0,52.46,262.8,338.02,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2008,CRESOL (MIXED ISOMERS),'001319773',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.03,0.06,0.09,0,0,0,0.09,.,0.09,.,.,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2008,CUMENE,'000098828',C,R,NAICS 4247 - Petroleum Bulk Terminals,5.25,2.52,7.77,0,0,0,7.77,.,7.77,.,.,0,0,0,0,0,0,0,0,0,0,7.77,7.77,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2008,CYCLOHEXANE,'000110827',C,R,NAICS 4247 - Petroleum Bulk Terminals,75.9,236.1,312,0,0,0,312,90.16,402.16,35.72,.,82.35,0,0,208.23,0,35.9,0,0,0,82.34,402.21,520.45,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2008,ETHYLBENZENE,'000100414',C,R,NAICS 4247 - Petroleum Bulk Terminals,90.57,35.81,126.38,0,0,0,126.38,44.12,170.5,17.66,.,40.7,0,0,102.48,0,17.76,0,0,0,40.7,170.97,229.43,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2008,N-HEXANE,'000110543',C,R,NAICS 4247 - Petroleum Bulk Terminals,87.26,519.13,606.39,0,0,0,606.39,317.24,923.63,125.69,.,289.71,0,0,732.64,0,126.33,0,0,0,289.72,923.81,1339.86,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2008,NAPHTHALENE,'000091203',C,R,NAICS 4247 - Petroleum Bulk Terminals,22.54,20.07,42.61,0,0,0,42.61,27.93,70.54,11.18,.,25.38,0,0,64.49,0,11.23,0,0,0,25.76,70.83,107.82,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2008,PHENANTHRENE,'000085018',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.08,0.09,0.17,0,0,0,0.17,.,0.17,.,.,0,0,0,0,0,0,0,0,0,0,0.17,0.17,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2008,PHENOL,'000108952',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.12,0.21,0.33,0,0,0,0.33,41.19,41.52,16.48,.,38,0,0,95.67,0,16.57,0,0,0,37.99,41.96,96.52,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2008,POLYCYCLIC AROMATIC COMPOUNDS,'N590',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.07,1.17,1.24,0,0,0,1.24,.,1.24,.,.,0,0,0,0,0,0,0,0,0,0,1.24,1.24,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2008,PROPYLENE,'000115071',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.12,23.25,23.37,0,0,0,23.37,.,23.37,.,.,0,0,0,0,0,0,0,0,0,0,23.37,23.37,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2008,TOLUENE,'000108883',C,R,NAICS 4247 - Petroleum Bulk Terminals,404.9,320.9,725.8,0,0,0,725.8,113.09,838.89,282,.,103.28,0,0,498.37,0,282.23,0,0,0,103.28,838.95,1224.46,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2008,XYLENE (MIXED ISOMERS),'001330207',C,R,NAICS 4247 - Petroleum Bulk Terminals,513.18,170.26,683.44,0,0,0,683.44,182.9,866.34,72.46,.,167.03,0,0,422.39,0,72.83,0,0,0,167.03,866.44,1106.3,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2009,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 4247 - Petroleum Bulk Terminals,80.2,114.05,194.25,0,0,0,194.25,72.58,266.83,.,.,361.48,0,434.06,0,0,0,0,0,361.48,266.83,628.31,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2009,BENZENE,'000071432',C,R,NAICS 4247 - Petroleum Bulk Terminals,30.86,188.28,219.14,0,0,0,219.14,97.34,316.48,1.08,.,494.54,0,592.96,0,1.08,0,0,0,494.54,316.48,812.1,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2009,"BENZO(G,H,I)PERYLENE",'000191242',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2009,CRESOL (MIXED ISOMERS),'001319773',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.03,0.03,0.06,0,0,0,0.06,.,0.06,.,.,0,0,0,0,0,0,0,0,0,0.06,0.06,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2009,CUMENE,'000098828',C,R,NAICS 4247 - Petroleum Bulk Terminals,6.49,9.95,16.44,0,0,0,16.44,.,16.44,.,.,0,0,0,0,0,0,0,0,0,16.44,16.44,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2009,CYCLOHEXANE,'000110827',C,R,NAICS 4247 - Petroleum Bulk Terminals,51.59,298.47,350.06,0,0,0,350.06,152.78,502.84,.,.,776.18,0,928.96,0,0,0,0,0,776.18,502.84,1279.02,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2009,ETHYLBENZENE,'000100414',C,R,NAICS 4247 - Petroleum Bulk Terminals,88.89,87.94,176.83,0,0,0,176.83,75.52,252.35,.,.,383.65,0,459.17,0,0,0,0,0,383.65,252.35,636,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2009,LEAD COMPOUNDS,'N420',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,48.53,48.53,546.19,.,.,0,594.72,0,546.19,0,0,0,0,48.53,594.72,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2009,MERCURY COMPOUNDS,'N458',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,2.39,2.39,0.68,.,.,0,3.07,0,0.68,0,0,0,0,2.39,3.07,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2009,N-HEXANE,'000110543',C,R,NAICS 4247 - Petroleum Bulk Terminals,65.37,621.7,687.07,0,0,0,687.07,539.84,1226.91,.,.,2731.92,0,3271.76,0,0,0,0,0,2731.92,1226.91,3958.83,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2009,NAPHTHALENE,'000091203',C,R,NAICS 4247 - Petroleum Bulk Terminals,14.07,24.43,38.5,0,0,0,38.5,47.8,86.3,.,.,242.83,0,290.63,0,0,0,0,0,242.83,86.3,329.13,0,
